fn_eval,snr,deg_err,deg_azim_err,deg_elev_err,correct,correct_azim,correct_elev
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectAMG_seed0008.csv,-13.6,40.27084558754677,37.66233766233766,15.324675324675324,0.012987012987012988,0.09090909090909091,0.15584415584415584
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectAMG_seed0008.csv,-6.8,32.86076934466628,26.710526315789473,15.657894736842104,0.013157894736842105,0.18421052631578946,0.13157894736842105
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectAMG_seed0008.csv,0.0,17.074129743198178,9.74025974025974,11.168831168831169,0.15584415584415584,0.42857142857142855,0.3116883116883117
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectAMG_seed0008.csv,6.8,18.781823451651867,11.168831168831169,13.246753246753247,0.1038961038961039,0.35064935064935066,0.19480519480519481
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectAMG_seed0008.csv,13.6,14.57289467911855,8.552631578947368,9.342105263157896,0.10526315789473684,0.40789473684210525,0.34210526315789475
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectAMG_seed0008.csv,inf,15.626407281217547,8.96103896103896,10.519480519480519,0.15584415584415584,0.4155844155844156,0.35064935064935066
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectANB_seed0010.csv,-13.6,45.982487048918,47.23684210526316,14.473684210526315,0.02631578947368421,0.05263157894736842,0.2236842105263158
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectANB_seed0010.csv,-6.8,24.84714327216042,18.181818181818183,14.935064935064934,0.09090909090909091,0.3116883116883117,0.18181818181818182
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectANB_seed0010.csv,0.0,21.787275535872578,15.394736842105264,12.499999999999998,0.10526315789473684,0.3815789473684211,0.2631578947368421
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectANB_seed0010.csv,6.8,12.946083294905366,5.194805194805195,10.38961038961039,0.14285714285714285,0.5714285714285714,0.2597402597402597
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectANB_seed0010.csv,13.6,14.608918697630198,6.493506493506494,10.909090909090908,0.18181818181818182,0.5974025974025974,0.24675324675324675
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectANB_seed0010.csv,inf,12.849203907760204,5.584415584415584,9.480519480519481,0.18181818181818182,0.6363636363636364,0.3246753246753247
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectASS_seed0006.csv,-13.6,43.84772847149062,39.22077922077922,16.883116883116884,0.0,0.1038961038961039,0.16883116883116883
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectASS_seed0006.csv,-6.8,24.031348517512125,17.894736842105264,12.631578947368421,0.10526315789473684,0.27631578947368424,0.2631578947368421
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectASS_seed0006.csv,0.0,17.73459602095161,11.03896103896104,11.2987012987013,0.18181818181818182,0.4155844155844156,0.33766233766233766
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectASS_seed0006.csv,6.8,13.333723723219467,8.051948051948052,8.7012987012987,0.2077922077922078,0.44155844155844154,0.42857142857142855
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectASS_seed0006.csv,13.6,13.458595437712098,9.210526315789474,7.7631578947368425,0.2894736842105263,0.4868421052631579,0.4473684210526316
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectASS_seed0006.csv,inf,9.007461766545,5.064935064935065,5.454545454545454,0.42857142857142855,0.7012987012987013,0.5714285714285714
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCFC_seed0002.csv,-13.6,39.12457058564338,36.103896103896105,15.324675324675324,0.025974025974025976,0.07792207792207792,0.16883116883116883
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCFC_seed0002.csv,-6.8,25.969721809261806,19.350649350649352,14.935064935064934,0.07792207792207792,0.3116883116883117,0.14285714285714285
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCFC_seed0002.csv,0.0,17.706691678307337,10.64935064935065,11.2987012987013,0.09090909090909091,0.33766233766233766,0.33766233766233766
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCFC_seed0002.csv,6.8,16.66392299175023,7.368421052631579,12.631578947368421,0.05263157894736842,0.4605263157894737,0.18421052631578946
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCFC_seed0002.csv,13.6,19.115331415558078,11.973684210526315,11.052631578947368,0.14473684210526316,0.5131578947368421,0.3026315789473684
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCFC_seed0002.csv,inf,11.936336504546487,5.454545454545454,8.7012987012987,0.2077922077922078,0.5844155844155844,0.33766233766233766
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCRL_seed0004.csv,-13.6,42.97606522964742,42.20779220779221,12.857142857142856,0.012987012987012988,0.06493506493506493,0.2077922077922078
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCRL_seed0004.csv,-6.8,23.333166384468598,15.324675324675324,13.896103896103897,0.025974025974025976,0.2597402597402597,0.23376623376623376
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCRL_seed0004.csv,0.0,19.713673491896476,10.519480519480519,13.896103896103897,0.11688311688311688,0.44155844155844154,0.24675324675324675
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCRL_seed0004.csv,6.8,12.209688251409972,6.623376623376624,8.571428571428571,0.22077922077922077,0.4935064935064935,0.37662337662337664
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCRL_seed0004.csv,13.6,12.070550129172778,4.473684210526316,9.473684210526315,0.25,0.6973684210526315,0.3684210526315789
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectCRL_seed0004.csv,inf,6.753977087990183,2.3684210526315788,5.394736842105263,0.5263157894736842,0.7894736842105263,0.631578947368421
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectIMG_seed0003.csv,-13.6,41.693321100894856,36.05263157894737,16.44736842105263,0.05263157894736842,0.14473684210526316,0.18421052631578946
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectIMG_seed0003.csv,-6.8,25.86276028226092,15.844155844155845,16.623376623376622,0.11688311688311688,0.3116883116883117,0.22077922077922077
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectIMG_seed0003.csv,0.0,18.015248025898334,8.441558441558442,12.727272727272727,0.15584415584415584,0.5454545454545454,0.2597402597402597
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectIMG_seed0003.csv,6.8,19.11448805345172,8.181818181818182,15.194805194805195,0.12987012987012986,0.5064935064935064,0.22077922077922077
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectIMG_seed0003.csv,13.6,15.146224974187612,5.657894736842105,12.63157894736842,0.18421052631578946,0.6447368421052632,0.25
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectIMG_seed0003.csv,inf,12.103800467567675,3.5064935064935066,9.999999999999998,0.24675324675324675,0.7012987012987013,0.38961038961038963
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectJMH_seed0005.csv,-13.6,39.0514682043301,34.8051948051948,14.155844155844155,0.03896103896103896,0.16883116883116883,0.24675324675324675
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectJMH_seed0005.csv,-6.8,20.156163944514333,14.342105263157896,11.447368421052632,0.07894736842105263,0.3157894736842105,0.2631578947368421
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectJMH_seed0005.csv,0.0,16.97450100017768,8.7012987012987,12.727272727272727,0.15584415584415584,0.4675324675324675,0.23376623376623376
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectJMH_seed0005.csv,6.8,12.638826064072406,5.8441558441558445,9.480519480519481,0.2077922077922078,0.5454545454545454,0.36363636363636365
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectJMH_seed0005.csv,13.6,11.907437784126733,6.052631578947368,8.157894736842104,0.3026315789473684,0.618421052631579,0.47368421052631576
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectJMH_seed0005.csv,inf,11.71949154182965,5.064935064935065,8.831168831168831,0.2987012987012987,0.6753246753246753,0.38961038961038963
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectLKG_seed0009.csv,-13.6,36.25482478081785,32.89473684210526,13.68421052631579,0.039473684210526314,0.15789473684210525,0.19736842105263158
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectLKG_seed0009.csv,-6.8,24.21266534931876,19.86842105263158,11.447368421052632,0.09210526315789473,0.21052631578947367,0.34210526315789475
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectLKG_seed0009.csv,0.0,17.957493386622904,10.38961038961039,11.2987012987013,0.2077922077922078,0.4805194805194805,0.38961038961038963
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectLKG_seed0009.csv,6.8,16.611344855416366,9.480519480519481,11.168831168831169,0.22077922077922077,0.5194805194805194,0.33766233766233766
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectLKG_seed0009.csv,13.6,10.998645389891955,6.233766233766234,7.012987012987013,0.33766233766233766,0.5844155844155844,0.5194805194805194
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectLKG_seed0009.csv,inf,8.306613172966149,4.2857142857142865,5.714285714285714,0.4025974025974026,0.6623376623376623,0.5454545454545454
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectMRS_seed0000.csv,-13.6,41.60222484783472,37.23684210526316,16.31578947368421,0.02631578947368421,0.11842105263157894,0.18421052631578946
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectMRS_seed0000.csv,-6.8,23.10053042903791,17.272727272727273,11.688311688311687,0.07792207792207792,0.23376623376623376,0.2857142857142857
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectMRS_seed0000.csv,0.0,18.747055082118365,13.506493506493506,10.909090909090908,0.12987012987012986,0.33766233766233766,0.3246753246753247
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectMRS_seed0000.csv,6.8,13.660900814190734,8.026315789473685,9.210526315789474,0.2631578947368421,0.5263157894736842,0.39473684210526316
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectMRS_seed0000.csv,13.6,12.332988055477218,7.142857142857143,8.181818181818182,0.2987012987012987,0.5194805194805194,0.42857142857142855
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectMRS_seed0000.csv,inf,10.33192643975439,6.103896103896104,5.8441558441558445,0.37662337662337664,0.6883116883116883,0.5194805194805194
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectRPH_seed0001.csv,-13.6,44.80243026846515,39.35064935064935,17.01298701298701,0.012987012987012988,0.1038961038961039,0.18181818181818182
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectRPH_seed0001.csv,-6.8,28.580944514622544,21.18421052631579,15.526315789473685,0.06578947368421052,0.25,0.19736842105263158
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectRPH_seed0001.csv,0.0,17.858018159840892,12.207792207792208,10.38961038961039,0.14285714285714285,0.37662337662337664,0.2857142857142857
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectRPH_seed0001.csv,6.8,16.219184216413662,9.868421052631579,10.263157894736842,0.25,0.5263157894736842,0.3815789473684211
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectRPH_seed0001.csv,13.6,11.70609528146074,6.233766233766234,8.441558441558442,0.35064935064935066,0.6363636363636364,0.44155844155844154
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectRPH_seed0001.csv,inf,8.848206281076223,3.2467532467532467,6.753246753246753,0.36363636363636365,0.7272727272727273,0.4935064935064935
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectSVA_seed0007.csv,-13.6,41.8804172026322,40.26315789473684,13.289473684210526,0.05263157894736842,0.11842105263157894,0.25
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectSVA_seed0007.csv,-6.8,24.85951214404989,19.22077922077922,12.467532467532466,0.03896103896103896,0.2727272727272727,0.2597402597402597
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectSVA_seed0007.csv,0.0,16.44883240905058,6.883116883116883,13.246753246753247,0.07792207792207792,0.4805194805194805,0.18181818181818182
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectSVA_seed0007.csv,6.8,14.686773943773183,9.220779220779221,8.7012987012987,0.16883116883116883,0.5324675324675324,0.37662337662337664
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectSVA_seed0007.csv,13.6,12.92055972155816,6.753246753246753,9.35064935064935,0.18181818181818182,0.5714285714285714,0.2987012987012987
/om2/user/msaddler/speaker_array_experiments/localization_in_noise/data/v01_subjectSVA_seed0007.csv,inf,10.249747433590672,4.342105263157895,8.157894736842104,0.2236842105263158,0.6710526315789473,0.2894736842105263
