band,fn_eval_list,ild_bias_imposed_list,ild_bias_response_list,ild_bias_weight_list,ild_bias_weight_mean,ild_bias_weight_sem,itd_bias_imposed_list,itd_bias_response_list,itd_bias_weight_list,itd_bias_weight_mean,itd_bias_weight_sem,tag_model
"(4000, 16000)","['S66', 'S67', 'S68', 'S69', 'S74', 'S76', 'S77', 'S86', 'S91', 'S92']","[array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan])]","[array([-15.46658204,  -7.73329102,   0.        ,   7.73329102,
        15.46658204,          nan]), array([-18.61174836,  -9.30587418,   0.        ,   9.30587418,
        18.61174836,          nan]), array([-15.84387372,  -7.92193686,   0.        ,   7.92193686,
        15.84387372,          nan]), array([-19.41390362,  -9.70695181,   0.        ,   9.70695181,
        19.41390362,          nan]), array([-19.15160916,  -9.57580458,   0.        ,   9.57580458,
        19.15160916,          nan]), array([-16.04779142,  -8.02389571,   0.        ,   8.02389571,
        16.04779142,          nan]), array([-19.11304766,  -9.55652383,   0.        ,   9.55652383,
        19.11304766,          nan]), array([-12.59012434,  -6.29506217,   0.        ,   6.29506217,
        12.59012434,          nan]), array([-15.35395196,  -7.67697598,   0.        ,   7.67697598,
        15.35395196,          nan]), array([-12.17484388,  -6.08742194,   0.        ,   6.08742194,
        12.17484388,          nan])]","[0.773329102, 0.930587418, 0.792193686, 0.970695181, 0.957580458, 0.802389571, 0.955652383, 0.629506217, 0.767697598, 0.608742194]",0.8188373808,0.04205417451072514,"[array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan])]","[array([-178.706997 ,  -89.3534985,    0.       ,   89.3534985,
        178.706997 ,          nan]), array([-146.1149064,  -73.0574532,    0.       ,   73.0574532,
        146.1149064,          nan]), array([-77.0352516, -38.5176258,   0.       ,  38.5176258,  77.0352516,
               nan]), array([-115.6956222,  -57.8478111,    0.       ,   57.8478111,
        115.6956222,          nan]), array([-115.7042124,  -57.8521062,    0.       ,   57.8521062,
        115.7042124,          nan]), array([-235.8058656, -117.9029328,    0.       ,  117.9029328,
        235.8058656,          nan]), array([-66.4478334, -33.2239167,   0.       ,  33.2239167,  66.4478334,
               nan]), array([-59.325222, -29.662611,   0.      ,  29.662611,  59.325222,
              nan]), array([-72.8591574, -36.4295787,   0.       ,  36.4295787,  72.8591574,
               nan]), array([-359.6008314, -179.8004157,    0.       ,  179.8004157,
        359.6008314,          nan])]","[0.297844995, 0.24352484400000002, 0.128392086, 0.192826037, 0.192840354, 0.393009776, 0.110746389, 0.09887537, 0.121431929, 0.599334719]",0.23788264990000002,0.049825679920758974,human
"(500, 16000)","['S66', 'S67', 'S68', 'S69', 'S74', 'S76', 'S77', 'S86', 'S91', 'S92']","[array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan])]","[array([-6.17001892, -3.08500946,  0.        ,  3.08500946,  6.17001892,
               nan]), array([-13.03896476,  -6.51948238,   0.        ,   6.51948238,
        13.03896476,          nan]), array([-9.87783932, -4.93891966,  0.        ,  4.93891966,  9.87783932,
               nan]), array([-8.26799278, -4.13399639,  0.        ,  4.13399639,  8.26799278,
               nan]), array([-13.10535924,  -6.55267962,   0.        ,   6.55267962,
        13.10535924,          nan]), array([-11.22439872,  -5.61219936,   0.        ,   5.61219936,
        11.22439872,          nan]), array([-10.71588346,  -5.35794173,   0.        ,   5.35794173,
        10.71588346,          nan]), array([-10.7415784,  -5.3707892,   0.       ,   5.3707892,  10.7415784,
               nan]), array([-11.19160238,  -5.59580119,   0.        ,   5.59580119,
        11.19160238,          nan]), array([-9.86718718, -4.93359359,  0.        ,  4.93359359,  9.86718718,
               nan])]","[0.308500946, 0.651948238, 0.49389196599999996, 0.413399639, 0.655267962, 0.561219936, 0.535794173, 0.53707892, 0.559580119, 0.493359359]",0.5210041258,0.03282805892021095,"[array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan])]","[array([-503.3782818, -251.6891409,    0.       ,  251.6891409,
        503.3782818,          nan]), array([-459.6598668, -229.8299334,    0.       ,  229.8299334,
        459.6598668,          nan]), array([-513.2131788, -256.6065894,    0.       ,  256.6065894,
        513.2131788,          nan]), array([-498.0693966, -249.0346983,    0.       ,  249.0346983,
        498.0693966,          nan]), array([-410.9240676, -205.4620338,    0.       ,  205.4620338,
        410.9240676,          nan]), array([-514.7411298, -257.3705649,    0.       ,  257.3705649,
        514.7411298,          nan]), array([-495.369138, -247.684569,    0.      ,  247.684569,  495.369138,
               nan]), array([-368.0320518, -184.0160259,    0.       ,  184.0160259,
        368.0320518,          nan]), array([-544.6111998, -272.3055999,    0.       ,  272.3055999,
        544.6111998,          nan]), array([-607.0126542, -303.5063271,    0.       ,  303.5063271,
        607.0126542,          nan])]","[0.8389638030000001, 0.766099778, 0.8553552979999999, 0.830115661, 0.684873446, 0.857901883, 0.82561523, 0.613386753, 0.9076853330000001, 1.011687757]",0.8191684942,0.035191458277504716,human
"(500, 2000)","['S66', 'S67', 'S68', 'S69', 'S74', 'S76', 'S77', 'S86', 'S91', 'S92']","[array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan])]","[array([-3.42684652, -1.71342326,  0.        ,  1.71342326,  3.42684652,
               nan]), array([-3.7593916, -1.8796958,  0.       ,  1.8796958,  3.7593916,
              nan]), array([-6.10763332, -3.05381666,  0.        ,  3.05381666,  6.10763332,
               nan]), array([-6.25038716, -3.12519358,  0.        ,  3.12519358,  6.25038716,
               nan]), array([-5.20498914, -2.60249457,  0.        ,  2.60249457,  5.20498914,
               nan]), array([-6.1760895 , -3.08804475,  0.        ,  3.08804475,  6.1760895 ,
               nan]), array([-3.88324652, -1.94162326,  0.        ,  1.94162326,  3.88324652,
               nan]), array([-5.43727436, -2.71863718,  0.        ,  2.71863718,  5.43727436,
               nan]), array([-5.03516588, -2.51758294,  0.        ,  2.51758294,  5.03516588,
               nan]), array([-3.04096442, -1.52048221,  0.        ,  1.52048221,  3.04096442,
               nan])]","[0.171342326, 0.18796958, 0.305381666, 0.312519358, 0.260249457, 0.308804475, 0.194162326, 0.271863718, 0.251758294, 0.152048221]",0.24160994210000003,0.019166869355702314,"[array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan]), array([-600., -300.,    0.,  300.,  600.,   nan])]","[array([-533.3371194, -266.6685597,    0.       ,  266.6685597,
        533.3371194,          nan]), array([-537.5183682, -268.7591841,    0.       ,  268.7591841,
        537.5183682,          nan]), array([-607.1357838, -303.5678919,    0.       ,  303.5678919,
        607.1357838,          nan]), array([-406.4324184, -203.2162092,    0.       ,  203.2162092,
        406.4324184,          nan]), array([-458.3443854, -229.1721927,    0.       ,  229.1721927,
        458.3443854,          nan]), array([-586.6968606, -293.3484303,    0.       ,  293.3484303,
        586.6968606,          nan]), array([-557.4269754, -278.7134877,    0.       ,  278.7134877,
        557.4269754,          nan]), array([-526.4590488, -263.2295244,    0.       ,  263.2295244,
        526.4590488,          nan]), array([-527.5202532, -263.7601266,    0.       ,  263.7601266,
        527.5202532,          nan]), array([-517.1052162, -258.5526081,    0.       ,  258.5526081,
        517.1052162,          nan])]","[0.888895199, 0.8958639470000002, 1.011892973, 0.677387364, 0.763907309, 0.9778281009999998, 0.929044959, 0.877431748, 0.879200422, 0.861842027]",0.8763294049000001,0.03062930672999596,human
"(4000, 16000)","['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json']","[array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan])]","[array([-15.8397758,  -7.9198879,   0.       ,   7.9198879,  15.8397758,
               nan]), array([-15.11174931,  -7.55587465,   0.        ,   7.55587465,
        15.11174931,          nan]), array([-15.251061 ,  -7.6255305,   0.       ,   7.6255305,  15.251061 ,
               nan]), array([-15.90177671,  -7.95088835,   0.        ,   7.95088835,
        15.90177671,          nan]), array([-18.07127759,  -9.0356388 ,   0.        ,   9.0356388 ,
        18.07127759,          nan]), array([-15.17700423,  -7.58850212,   0.        ,   7.58850212,
        15.17700423,          nan]), array([-15.23663349,  -7.61831675,   0.        ,   7.61831675,
        15.23663349,          nan]), array([-15.12481743,  -7.56240872,   0.        ,   7.56240872,
        15.12481743,          nan]), array([-17.05234051,  -8.52617026,   0.        ,   8.52617026,
        17.05234051,          nan]), array([-13.52222239,  -6.7611112 ,   0.        ,   6.7611112 ,
        13.52222239,          nan])]","[0.7919887899864048, 0.7555874654399424, 0.7625530500357841, 0.7950888354050663, 0.9035638796380647, 0.758850211660122, 0.761831674658543, 0.7562408715403349, 0.8526170255245609, 0.676111119552862]",0.7814432923441685,0.019415630308111713,"[array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan])]","[array([-35.28819636, -18.2975833 ,   0.        ,  18.2975833 ,
        35.28819636,          nan]), array([-24.80017007, -12.85934744,   0.        ,  12.85934744,
        24.80017007,          nan]), array([-28.57843813, -14.8184494 ,   0.        ,  14.8184494 ,
        28.57843813,          nan]), array([-28.21957161, -14.63237047,   0.        ,  14.63237047,
        28.21957161,          nan]), array([-29.35822302, -15.22278231,   0.        ,  15.22278231,
        29.35822302,          nan]), array([-34.02888858, -17.64460889,   0.        ,  17.64460889,
        34.02888858,          nan]), array([-28.32218698, -14.68557844,   0.        ,  14.68557844,
        28.32218698,          nan]), array([-28.00802078, -14.52267744,   0.        ,  14.52267744,
        28.00802078,          nan]), array([-29.20458724, -15.14311931,   0.        ,  15.14311931,
        29.20458724,          nan]), array([-28.1780888 , -14.61086086,   0.        ,  14.61086086,
        28.1780888 ,          nan])]","[0.05763738738738737, 0.04050694444444445, 0.04667811561561562, 0.04609196696696697, 0.04795176426426425, 0.05558051801801801, 0.04625957207207206, 0.04574643393393393, 0.04770082582582583, 0.046024211711711706]",0.04801777402402402,0.0015775416898013022,models/sound_localization/simplified_IHC0050/arch??
"(500, 16000)","['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_itd_ild_weighting.json']","[array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan]), array([-20., -10.,   0.,  10.,  20.,  nan])]","[array([-13.15734004,  -6.57867002,   0.        ,   6.57867002,
        13.15734004,          nan]), array([-10.1893505 ,  -5.09467525,   0.        ,   5.09467525,
        10.1893505 ,          nan]), array([-13.1295237 ,  -6.56476185,   0.        ,   6.56476185,
        13.1295237 ,          nan]), array([-10.65397716,  -5.32698858,   0.        ,   5.32698858,
        10.65397716,          nan]), array([-13.26098925,  -6.63049463,   0.        ,   6.63049463,
        13.26098925,          nan]), array([-11.91533437,  -5.95766718,   0.        ,   5.95766718,
        11.91533437,          nan]), array([-11.60692517,  -5.80346258,   0.        ,   5.80346258,
        11.60692517,          nan]), array([-12.13547211,  -6.06773605,   0.        ,   6.06773605,
        12.13547211,          nan]), array([-11.78605264,  -5.89302632,   0.        ,   5.89302632,
        11.78605264,          nan]), array([-11.80160653,  -5.90080327,   0.        ,   5.90080327,
        11.80160653,          nan])]","[0.6578670022364346, 0.5094675250758549, 0.6564761847700115, 0.532698857767004, 0.663049462698187, 0.5957667184474179, 0.5803462583730712, 0.6067736054127967, 0.5893026318496013, 0.5900803267420499]",0.5981828573372429,0.016285249765609744,"[array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan]), array([-612.24489796, -317.46031746,    0.        ,  317.46031746,
        612.24489796,           nan])]","[array([-34.69985291, -17.99251633,   0.        ,  17.99251633,
        34.69985291,          nan]), array([-25.11295735, -13.02153344,   0.        ,  13.02153344,
        25.11295735,          nan]), array([-29.94783048, -15.5285047 ,   0.        ,  15.5285047 ,
        29.94783048,          nan]), array([-27.5583747 , -14.28952762,   0.        ,  14.28952762,
        27.5583747 ,          nan]), array([-26.49671355, -13.73903666,   0.        ,  13.73903666,
        26.49671355,          nan]), array([-32.59376724, -16.9004719 ,   0.        ,  16.9004719 ,
        32.59376724,          nan]), array([-27.03817338, -14.0197936 ,   0.        ,  14.0197936 ,
        27.03817338,          nan]), array([-28.10730373, -14.57415749,   0.        ,  14.57415749,
        28.10730373,          nan]), array([-30.23625666, -15.67805901,   0.        ,  15.67805901,
        30.23625666,          nan]), array([-23.93592572, -12.41122074,   0.        ,  12.41122074,
        23.93592572,          nan])]","[0.05667642642642643, 0.041017830330330324, 0.04891478978978978, 0.045012012012012007, 0.04327796546546546, 0.053236486486486476, 0.04416234984984985, 0.0459085960960961, 0.04938588588588587, 0.03909534534534535]",0.04666876876876876,0.0017195209266120883,models/sound_localization/simplified_IHC0050/arch??
