deg_azim_err_list,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err_list,deg_elev_err_mean,deg_elev_err_sem,deg_err_list,deg_err_mean,deg_err_sem,snr,tag_model
"[9.694050343249428, 9.025629290617848, 8.894279176201373, 9.595652173913043, 8.121510297482837, 8.947597254004577, 10.769107551487414, 8.950343249427918, 7.602059496567506, 16.40091533180778]",9.800114416475973,0.7823113423723295,"[10.023112128146453, 9.620366132723111, 9.72562929061785, 9.801144164759725, 9.265446224256292, 9.604118993135012, 10.611670480549199, 10.216018306636155, 8.706636155606407, 11.230205949656751]",9.880434782608695,0.2216055800570312,"[15.857559947818633, 15.07497089850045, 15.050050562121994, 15.656682604239657, 14.062922456943047, 14.95578321248898, 17.176845607113652, 15.495672235887309, 13.480430734485205, 21.63811378501187]",15.84490320446108,0.7170480778567017,6.8,models/sound_localization/IHC3000_delayed_integration/arch??
"[7.200686498855835, 6.1308924485125855, 6.542105263157895, 5.9800915331807785, 5.77116704805492, 6.506178489702517, 6.801144164759726, 6.625629290617849, 5.020823798627002, 9.744851258581235]",6.632356979405034,0.3955140679975589,"[8.478260869565217, 7.767505720823799, 7.995652173913044, 7.8102974828375284, 7.423112128146453, 7.821510297482837, 8.672997711670481, 8.361327231121281, 6.851029748283753, 9.147597254004577]",8.032929061784897,0.20798513146386371,"[12.790239493057081, 11.451702718026068, 11.898928039899735, 11.359578308726622, 10.858152368307643, 11.736453198883156, 12.662715565118456, 12.266650034548615, 9.995764461546003, 15.210704725750073]",12.023088891386346,0.44157904667524733,13.6,models/sound_localization/IHC3000_delayed_integration/arch??
"[3.9853546910755147, 2.874599542334096, 3.524485125858124, 1.948283752860412, 2.524485125858124, 3.3574370709382153, 2.9894736842105267, 3.6578947368421053, 1.8102974828375287, 3.1295194508009154]",2.980183066361556,0.22565689432166738,"[5.471395881006865, 4.438443935926774, 4.979405034324943, 3.4237986270022884, 3.8954233409610985, 4.649885583524028, 4.732951945080091, 4.850114416475972, 3.554691075514874, 5.1173913043478265]",4.511350114416476,0.215348703306116,"[7.9159923330194335, 6.254113844790561, 7.1382582117521, 4.649971147468451, 5.504694970870812, 6.749524456371463, 6.56429529481455, 7.148714395748213, 4.720452048639186, 7.086930760666393]",6.373294746414116,0.3451902826659771,inf,models/sound_localization/IHC3000_delayed_integration/arch??
"[47.61899313501144, 47.90480549199085, 46.064988558352404, 48.456979405034325, 48.83432494279176, 47.95102974828375, 48.89588100686499, 47.80228832951945, 45.90892448512586, 46.45629290617849]",47.58945080091533,0.3450867606206651,"[14.91578947368421, 15.602288329519451, 15.103203661327232, 15.267048054919908, 16.11395881006865, 15.124485125858124, 15.52929061784897, 15.594050343249428, 15.11258581235698, 13.44187643020595]",15.18045766590389,0.22251163219455838,"[47.91495640750235, 48.51564103120673, 47.00709189214081, 49.19129414902552, 49.81973638973444, 48.77354928724769, 49.0469643917673, 48.24004931458993, 46.597622605342515, 46.5848013139754]",48.169170678253266,0.3562927320024308,-13.6,models/sound_localization/simplified_IHC0050/arch??
"[41.99816933638444, 45.38649885583524, 30.89405034324943, 47.370938215102974, 45.66819221967963, 43.181693363844396, 46.31578947368421, 42.0720823798627, 31.824027459954234, 36.664988558352405]",41.137643020594965,1.8906698095206222,"[14.615560640732266, 15.052631578947368, 14.024485125858124, 15.197482837528604, 15.734782608695653, 14.539130434782608, 15.384439359267734, 14.95766590389016, 13.678260869565218, 13.21441647597254]",14.639885583524029,0.25125382032125876,"[43.55123185741496, 46.261634906766275, 34.578916197750765, 48.27946663191572, 47.102108623246, 44.56918894119279, 46.93228434093712, 43.455478103367035, 35.01323227960144, 38.66724094335918]",42.84107828255513,1.5881442952148954,-6.8,models/sound_localization/simplified_IHC0050/arch??
"[29.991990846681922, 34.5766590389016, 18.957894736842107, 40.121281464530895, 36.51578947368421, 30.076430205949656, 36.39496567505721, 30.105263157894736, 20.108237986270023, 23.848054919908467]",30.069656750572086,2.2713852429418706,"[12.72745995423341, 13.152631578947368, 11.792677345537758, 14.341647597254005, 14.177116704805492, 12.629061784897026, 14.256521739130434, 13.236155606407323, 11.466361556064074, 12.116704805491992]",12.989633867276888,0.3273499435775004,"[33.086600802408455, 36.796828618106375, 23.948991078907973, 42.161449316568756, 38.99357611307136, 33.106781161677034, 38.72986234268576, 33.293918954992684, 24.660713389679625, 27.947200398910528]",33.272592217700854,1.953514811786477,0.0,models/sound_localization/simplified_IHC0050/arch??
"[20.667276887871854, 22.211899313501146, 13.19016018306636, 27.430205949656752, 26.73592677345538, 19.229061784897024, 25.938901601830665, 20.752173913043478, 14.105263157894736, 17.239816933638444]",20.750068649885584,1.5827666075837787,"[10.589473684210526, 10.775057208237985, 9.598169336384439, 12.055148741418764, 11.725171624713958, 10.447597254004577, 11.969565217391303, 10.836613272311213, 9.495423340961098, 10.521052631578947]",10.801327231121281,0.2827210367880917,"[24.437372867285777, 25.73319586622867, 18.048768890539293, 30.68977236898032, 29.757131282003602, 23.286809574446224, 29.23040408981, 24.621407224060142, 18.734335858611566, 21.780135293206413]",24.6319333315172,1.3881385012407574,6.8,models/sound_localization/simplified_IHC0050/arch??
"[14.318993135011441, 15.244851258581235, 9.725400457665904, 18.09633867276888, 18.961556064073225, 13.344622425629291, 18.585354691075516, 15.014645308924486, 10.716933638443935, 13.718535469107552]",14.772723112128148,0.9927060719160108,"[8.775057208237985, 8.637757437070938, 7.931578947368421, 9.579176201372997, 9.691762013729978, 8.65812356979405, 9.698169336384439, 8.966132723112128, 7.865675057208238, 9.57116704805492]",8.93745995423341,0.21900282705344667,"[18.24405218099517, 18.87138898141587, 14.190543504584543, 21.7138090266195, 22.333866695734848, 17.537520777476935, 22.125491243300594, 18.9265194141242, 14.94364060901771, 18.46408418424855]",18.73509166175179,0.8828661005608341,13.6,models/sound_localization/simplified_IHC0050/arch??
"[3.652402745995423, 3.103890160183066, 4.193821510297483, 3.231807780320366, 2.6011441647597255, 2.7935926773455377, 4.070022883295194, 3.725629290617849, 4.81487414187643, 8.895881006864988]",4.108306636155606,0.5731035290674144,"[3.8151029748283753, 3.094279176201373, 4.45629290617849, 3.389016018306636, 2.6627002288329518, 3.574370709382151, 3.917848970251716, 3.4519450800915332, 4.378260869565217, 7.102517162471396]",3.984233409610984,0.3869951750454776,"[6.268443079560127, 5.22814542861012, 7.222942459121715, 5.539856406438955, 4.440850594992036, 5.449593001934882, 6.632368135846366, 6.017185840119084, 7.671251742226706, 12.945723427912638]",6.741636011676263,0.7531057007053953,inf,models/sound_localization/simplified_IHC0050/arch??
"[50.743478260869566, 44.24691075514874, 44.230663615560644, 48.30846681922197, 48.905720823798625, 48.72608695652174, 46.328146453089246, 44.139588100686495, 46.085354691075516, 51.634553775743704]",47.33489702517163,0.8654673453983498,"[14.48512585812357, 13.823798627002288, 14.712814645308924, 14.495194508009153, 15.443478260869565, 14.22974828375286, 15.876430205949656, 13.818535469107552, 14.466819221967963, 14.941647597254004]",14.629359267734554,0.20692831027080355,"[50.34928885085828, 44.76165508017841, 45.482762155383355, 48.48764638502153, 50.06663328304025, 49.13724035517326, 48.85247312735095, 45.081846862649925, 47.06005392673636, 52.026045350049486]",48.13056453764418,0.776809765086082,-13.6,models/sound_localization/simplified_IHC0320/arch??
"[33.121281464530895, 26.816018306636156, 27.75629290617849, 46.232036613272314, 44.71075514874142, 37.79565217391304, 31.958352402745994, 29.305720823798627, 28.651487414187642, 46.7812356979405]",35.31288329519451,2.5189286033131926,"[13.645995423340961, 13.123112128146452, 13.574599542334097, 14.319450800915332, 14.871624713958811, 13.650343249427918, 14.580778032036614, 13.851029748283754, 13.424942791762014, 14.662242562929062]",13.9704118993135,0.18794952440492288,"[36.08948899785566, 30.639302215868206, 31.867856319638477, 46.75496653632349, 46.351295607758516, 40.09018518739455, 36.207028853399486, 33.53227040301122, 32.53968037148668, 47.928197911803615]",38.20002724045399,2.1012033861832973,-6.8,models/sound_localization/simplified_IHC0320/arch??
"[19.43455377574371, 15.838672768878718, 17.6837528604119, 36.657437070938215, 33.8187643020595, 24.862700228832953, 18.646681922196798, 18.2324942791762, 17.612814645308923, 35.57116704805492]",23.835903890160182,2.6268898839074075,"[11.559725400457666, 11.407551487414187, 11.61441647597254, 13.005263157894737, 13.295423340961099, 12.221739130434782, 12.249656750572083, 11.934324942791761, 11.408237986270024, 13.606407322654462]",12.230274599542334,0.25600477576785224,"[24.152073598081238, 21.213096458115984, 22.8765825076746, 38.46159244267109, 36.68902070801197, 28.97021016065627, 24.118607652824068, 23.58063818278025, 22.697580468303734, 38.44040184580296]",28.119980402492217,2.2225435008493593,0.0,models/sound_localization/simplified_IHC0320/arch??
"[13.095194508009154, 11.20137299771167, 13.291990846681923, 24.450572082379864, 22.407780320366133, 16.896109839816933, 13.09908466819222, 13.6558352402746, 13.218764302059496, 22.84553775743707]",16.416224256292907,1.5593713501501414,"[9.390389016018307, 9.405949656750572, 9.6, 10.720366132723113, 10.936842105263159, 10.437528604118993, 10.297940503432494, 9.737299771167049, 9.306178489702518, 11.554462242562927]",10.138695652173913,0.24348646786712652,"[17.810162568346396, 16.349619737812343, 18.106173429989134, 27.441802449843685, 26.09661532168492, 21.519149350998433, 18.510239821774242, 18.483322089390015, 17.817392196104937, 27.037019855245486]",20.917149682118957,1.3620070447462393,6.8,models/sound_localization/simplified_IHC0320/arch??
"[9.617391304347827, 8.908237986270024, 10.707780320366133, 15.833867276887872, 14.794279176201373, 13.00411899313501, 10.594279176201374, 10.937757437070939, 10.471395881006865, 14.160640732265446]",11.902974828375287,0.7485965238326632,"[7.706636155606407, 7.9576659038901605, 8.225400457665904, 8.653089244851259, 9.017848970251716, 8.993135011441648, 8.904805491990846, 8.540274599542334, 7.865903890160183, 9.552173913043479]",8.541693363844393,0.18829637885420752,"[13.91553530416218, 13.547196864218728, 15.12049645634416, 19.301503859450115, 18.838362910638477, 17.461286581036514, 15.568203188514817, 15.592398322233363, 14.635282685008708, 18.87208092737737]",16.285234709898443,0.6821262054359941,13.6,models/sound_localization/simplified_IHC0320/arch??
"[4.535697940503432, 5.1807780320366135, 6.545995423340961, 2.0926773455377576, 1.9009153318077803, 8.18512585812357, 7.726544622425629, 6.667505720823798, 6.21441647597254, 3.7649885583524028]",5.281464530892448,0.693322878141034,"[4.30091533180778, 4.921967963386727, 5.333409610983981, 2.6842105263157894, 2.2160183066361556, 6.061327231121282, 6.091075514874142, 5.2766590389016015, 4.980549199084668, 4.624256292906178]",4.6490389016018305,0.40855615052441147,"[7.341477353485354, 8.256466046530628, 9.656085087082234, 4.085737803570664, 3.513862009871353, 11.5178776197707, 11.097906780555912, 9.703799071156462, 9.092420294268347, 7.0550476527218615]",8.132067971901352,0.8529442180733554,inf,models/sound_localization/simplified_IHC0320/arch??
"[46.658810068649885, 44.84324942791762, 46.79816933638444, 49.132951945080094, 47.52654462242563, 43.77551487414188, 52.181693363844396, 58.16704805491991, 53.153318077803206, 53.20594965675057]",49.54432494279176,1.4268337344699553,"[15.408009153318078, 14.580778032036614, 15.187185354691076, 14.092906178489702, 14.48604118993135, 15.032951945080091, 14.610526315789473, 15.463157894736842, 16.037528604118993, 14.316933638443937]",14.921601830663615,0.19186520413011948,"[48.488930363726794, 46.36260238417125, 48.46383249447536, 49.17263334931125, 48.05992543564599, 45.79263837096106, 52.65221152181424, 58.1861340016381, 54.67182589783141, 52.461350432746144]",50.43120842523216,1.2476463717091186,-13.6,models/sound_localization/simplified_IHC1000/arch??
"[24.571853546910756, 24.951487414187643, 27.029977116704806, 30.38924485125858, 41.36727688787185, 27.56178489702517, 33.8187643020595, 35.8883295194508, 28.582151029748285, 41.33203661327231]",31.54929061784897,1.9853977997886327,"[14.098855835240274, 13.31395881006865, 14.156521739130435, 13.22883295194508, 14.062700228832952, 13.75354691075515, 14.10091533180778, 14.058352402745996, 14.134553775743708, 13.793363844393593]",13.87016018306636,0.10904135051646169,"[30.347130081926853, 30.031333174489646, 32.22841576417316, 33.9716272573795, 43.109211650878194, 32.19744719555439, 37.56033116588807, 39.311952640523586, 33.73672671861988, 42.891518698620025]",35.53856943480533,1.5449174074943641,-6.8,models/sound_localization/simplified_IHC1000/arch??
"[12.59908466819222, 11.662700228832952, 14.275286041189931, 13.36979405034325, 23.063157894736843, 14.448741418764302, 15.426315789473684, 17.35812356979405, 12.942105263157895, 21.475057208237985]",15.662036613272312,1.2152915103422444,"[11.59771167048055, 10.846224256292906, 11.89954233409611, 10.99588100686499, 11.897025171624714, 11.507551487414188, 11.97391304347826, 11.606178489702517, 11.467276887871854, 12.158352402745995]",11.594965675057209,0.13285780534844538,"[19.363856371956864, 18.10211611086564, 20.803629421010896, 19.393889880958955, 27.544951062898694, 20.547170921465455, 21.784241133661123, 23.003548385364887, 19.575190722192204, 26.44050466606049]",21.655909867643523,0.992698465790373,0.0,models/sound_localization/simplified_IHC1000/arch??
"[8.366132723112129, 7.110068649885584, 9.15903890160183, 7.321739130434783, 12.161327231121282, 9.606407322654462, 9.516247139588101, 10.108009153318077, 8.205491990846681, 10.563844393592678]",9.211830663615562,0.4864785733669223,"[9.318764302059497, 8.42608695652174, 9.621281464530892, 8.660640732265446, 9.190846681922197, 9.554691075514874, 9.904576659038902, 9.395194508009153, 9.062700228832952, 10.024485125858124]",9.315926773455377,0.1600724953452536,"[14.390322264606153, 12.782441567282866, 15.227006800028343, 13.109688122621746, 17.18453769164378, 15.458695949340493, 15.750868127876165, 15.782568011086232, 14.11051257792608, 16.57686861203596]",15.03735097244478,0.4513763827866678,6.8,models/sound_localization/simplified_IHC1000/arch??
"[6.090617848970251, 4.824942791762013, 6.8416475972540045, 4.760869565217392, 8.092219679633867, 7.272311212814645, 7.426773455377575, 6.978947368421053, 5.963386727688787, 6.4004576659038905]",6.465217391304348,0.3435177508745526,"[7.704576659038902, 6.638443935926773, 8.018077803203662, 6.853546910755148, 7.05629290617849, 8.028604118993135, 8.409839816933639, 7.69954233409611, 7.3354691075514875, 8.26086956521739]",7.600526315789473,0.1920445003757597,"[11.372309092502453, 9.568303609334613, 12.212281532785457, 9.712505736199024, 12.387113970575802, 12.472904153002222, 12.952641163650917, 12.03164871131018, 11.012330594554124, 12.085153192625743]",11.580719175654053,0.3665399308790208,13.6,models/sound_localization/simplified_IHC1000/arch??
"[3.1787185354691077, 1.8363844393592677, 3.5677345537757437, 1.6130434782608696, 1.3512585812356979, 4.463615560640732, 4.853089244851258, 3.405034324942792, 2.9814645308924486, 2.4745995423340963]",2.9724942791762015,0.3705738386677434,"[4.784897025171625, 3.179862700228833, 4.994050343249428, 3.035011441647597, 2.4407322654462242, 5.081922196796339, 5.57162471395881, 4.575057208237986, 4.189244851258581, 4.863615560640732]",4.271601830663616,0.32752546943522215,"[6.725034526116177, 4.37266719630584, 7.238646104066854, 4.081277927669583, 3.329389319213887, 7.911588142375398, 8.645884591983103, 6.6996431695480645, 6.079968890096391, 6.351695258547125]",6.143579512592242,0.5435489957175587,inf,models/sound_localization/simplified_IHC1000/arch??
"[51.43935926773455, 44.29931350114416, 46.94622425629291, 53.009839816933635, 49.56018306636155, 62.23020594965675, 49.616475972540044, 48.0091533180778, 50.373684210526314, 53.16933638443936]",50.865377574370704,1.525821275822333,"[15.042105263157895, 14.962471395881007, 14.401601830663616, 14.889016018306636, 14.476887871853547, 14.25903890160183, 15.277116704805492, 14.750572082379863, 14.423112128146453, 14.755148741418765]",14.723707093821512,0.10352834932032678,"[51.35852234807919, 45.98209323814504, 47.74547705706138, 53.20028644878023, 50.027026930370646, 59.75652382531099, 50.78927373973131, 49.178197979748894, 50.0092577798743, 53.12930785528983]",51.11759672023918,1.1883933741072965,-13.6,models/sound_localization/simplified_IHC3000/arch??
"[30.15354691075515, 21.993363844393592, 26.45903890160183, 39.03432494279176, 27.543935926773454, 44.15171624713959, 30.895652173913042, 25.36521739130435, 43.49885583524028, 35.74050343249428]",32.48361556064073,2.450312868822963,"[13.486956521739131, 13.370480549199085, 12.94096109839817, 13.756292906178489, 13.15400457665904, 13.312814645308924, 14.092906178489702, 13.54050343249428, 13.833180778032037, 13.66933638443936]",13.515743707093822,0.10751180922504243,"[34.13584567145507, 27.74623637816709, 30.924294402548757, 41.613625011054246, 31.92936732333393, 45.01142696290378, 35.34824444709883, 30.591262557723564, 44.38414663208739, 38.773050265059226]",36.04574996514319,1.9272696363466852,-6.8,models/sound_localization/simplified_IHC3000/arch??
"[13.601372997711671, 9.665217391304347, 12.437757437070939, 20.45903890160183, 12.794279176201373, 22.026315789473685, 14.104347826086956, 12.324713958810069, 28.45629290617849, 15.513729977116705]",16.13830663615561,1.8176732351673142,"[10.668878718535469, 10.251029748283752, 10.18192219679634, 11.069107551487415, 10.609610983981693, 11.162242562929062, 11.301601830663616, 11.160640732265446, 11.679176201372997, 11.460640732265446]",10.954485125858124,0.15961322654709437,"[19.496340832407217, 16.119990747131414, 18.18778539911091, 25.224087038092232, 18.812280370102332, 26.350177196419118, 20.352366539751458, 18.84424997208361, 31.403857965792472, 21.59650813971671]",21.638764420060745,1.471280721951666,0.0,models/sound_localization/simplified_IHC3000/arch??
"[7.242105263157895, 5.638672768878719, 7.1858123569794055, 9.600686498855834, 7.794965675057208, 11.831121281464531, 8.405034324942791, 7.948741418764302, 17.308695652173913, 8.168192219679634]",9.112402745995423,1.046514234011828,"[8.074141876430206, 7.507093821510297, 7.817620137299771, 8.150114416475972, 8.286727688787185, 8.8720823798627, 8.834553775743707, 8.872768878718535, 8.919221967963386, 9.211670480549198]",8.454599542334096,0.17800446863789757,"[12.57674036390541, 10.870799476519972, 12.323406815249188, 14.504448254858266, 13.210827923903036, 16.807174624826985, 14.084184553609733, 13.752016570580675, 20.74984349970251, 14.274482776275946]",14.315392485943173,0.8698378219224878,6.8,models/sound_localization/simplified_IHC3000/arch??
"[4.565675057208238, 3.5032036613272313, 4.460411899313502, 5.020823798627002, 5.264988558352402, 8.12700228832952, 5.927002288329519, 5.619450800915332, 9.465446224256294, 5.329061784897025]",5.728306636155606,0.5632862627899382,"[6.305491990846682, 5.635011441647597, 6.210983981693364, 6.1807780320366135, 6.644851258581236, 7.440732265446225, 7.220137299771167, 7.241189931350115, 6.590617848970251, 7.678260869565217]",6.714805491990846,0.20764518615498687,"[9.063030330215899, 7.6792694962519334, 8.919158740084663, 9.345619541365716, 9.928499690571996, 12.797089381720623, 10.935391143395103, 10.629023378567714, 12.935667581962823, 10.900848134507623]",10.313359741864408,0.5313223586008903,13.6,models/sound_localization/simplified_IHC3000/arch??
"[1.1064073226544624, 1.0661327231121283, 1.5359267734553776, 0.9107551487414187, 2.194508009153318, 2.332036613272311, 3.7736842105263158, 2.6734553775743706, 0.6812356979405035, 2.771853546910755]",1.9045995423340962,0.3173483624050544,"[2.8221967963386727, 2.52883295194508, 3.4752860411899316, 2.6517162471395883, 3.822654462242563, 4.697482837528604, 4.742105263157895, 4.403432494279176, 1.9498855835240274, 5.277803203661327]",3.6371395881006863,0.3558281700918729,"[3.4700097272536703, 3.152462365995462, 4.357282403207213, 3.1646848434311505, 5.176754590398434, 6.073782809014949, 7.197097707507065, 5.992722753612961, 2.353323958721848, 6.961237878123413]",4.789935903726617,0.5471420750041563,inf,models/sound_localization/simplified_IHC3000/arch??
"[46.18100686498856, 48.54462242562929, 49.56659038901602, 49.68398169336385, 47.01121281464531, 46.44439359267734, 46.667734553775745, 49.56521739130435, 42.49405034324943, 48.53066361556064]",47.468947368421055,0.7015436473030275,"[14.841189931350115, 14.873684210526315, 15.87299771167048, 14.447826086956521, 14.581006864988558, 14.188787185354691, 13.808466819221968, 16.55766590389016, 14.962700228832952, 14.106178489702517]",14.824050343249429,0.2641257816176935,"[46.99742927306657, 49.34647019090423, 51.295845441628224, 50.10294266258998, 48.35079559768467, 47.53528932379095, 47.85484104121088, 52.16093829502763, 44.805199579887095, 49.18173225057435]",48.76314836563646,0.679508595266437,-13.6,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[26.618764302059496, 44.47254004576659, 30.487185354691075, 32.658810068649885, 30.9954233409611, 26.626773455377574, 34.478718535469106, 28.81258581235698, 25.671395881006866, 38.95720823798627]",31.977940503432496,1.8911433771980257,"[13.670480549199084, 14.423112128146453, 14.185812356979405, 13.729061784897025, 13.78512585812357, 13.566132723112128, 13.766819221967964, 14.774141876430207, 13.626086956521739, 13.51670480549199]",13.904347826086957,0.13188855337884164,"[31.135408071266195, 45.78631892739645, 34.70093894136554, 36.079631178757595, 35.096569984913074, 31.39007587850988, 38.01720241924576, 34.07607754065499, 30.48212864874194, 41.194715548296244]",35.79590671391477,1.5201746834961836,-6.8,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[14.489702517162472, 32.462471395881, 16.7675057208238, 17.01990846681922, 14.818764302059497, 14.167276887871854, 17.68970251716247, 16.672311212814645, 15.25491990846682, 21.94004576659039]",18.128260869565217,1.7433329342415547,"[11.848054919908467, 12.808695652173913, 11.815102974828376, 12.019221967963388, 11.503890160183067, 11.662242562929062, 12.619679633867277, 12.443478260869565, 11.401144164759726, 11.856521739130434]",11.997803203661327,0.1502471777784249,"[20.734802094769094, 35.31876402401053, 22.285266228166837, 22.73856552450685, 20.933254115783004, 20.452151735823715, 23.926864016376793, 22.88748582677338, 20.931449478939356, 26.536731102951624]",23.674533414810117,1.4194458289758738,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[9.733409610983982, 20.403890160183067, 11.468192219679635, 11.273913043478261, 8.432951945080092, 9.666132723112128, 10.273684210526316, 12.172311212814645, 10.99771167048055, 11.57162471395881]",11.599382151029749,1.0399604155018582,"[9.831121281464531, 10.162013729977117, 9.58695652173913, 9.764530892448512, 9.095423340961098, 9.734782608695653, 10.664073226544623, 10.416247139588101, 9.067734553775743, 10.20137299771167]",9.852425629290618,0.16585003974492996,"[15.711145712170232, 24.09634003198747, 16.651203042023973, 16.73969432743464, 14.237979845872564, 15.66017534228333, 16.829334938795824, 17.990597612293403, 15.963012028630926, 17.344070098067473]",17.122355297955984,0.841208927143327,6.8,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[7.217620137299771, 13.581464530892449, 8.666361556064073, 8.818764302059497, 5.808924485125858, 7.3292906178489705, 7.55629290617849, 9.488558352402746, 8.589702517162472, 7.766819221967963]",8.48237986270023,0.6550474216955828,"[8.11853546910755, 8.028604118993135, 7.852402745995423, 8.256292906178489, 7.240045766590389, 8.183524027459955, 8.977803203661328, 8.590617848970252, 7.480549199084668, 8.921739130434782]",8.165011441647597,0.17843842108544547,"[12.476069458097252, 17.20372332015424, 13.180252612302992, 13.701837055266123, 10.759164586616853, 12.670885355193802, 13.458601945460165, 14.460484357266722, 12.903560634052498, 13.578672926417324]",13.439325225082797,0.5202344097313203,13.6,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[3.488558352402746, 1.4086956521739131, 4.423340961098398, 5.903432494279176, 2.6693363844393594, 4.386956521739131, 4.825629290617849, 5.608009153318077, 4.822425629290618, 4.11395881006865]",4.165034324942792,0.42665975285763263,"[4.482151029748284, 1.945995423340961, 4.477345537757437, 4.966590389016019, 3.960183066361556, 4.91487414187643, 6.030434782608696, 5.255377574370709, 4.3926773455377575, 5.979405034324943]",4.640503432494279,0.36697822854825335,"[6.6931381005139725, 2.8823873019205224, 7.308783627500959, 8.82045813587324, 5.637525209830778, 7.751896371770568, 8.99025006901948, 8.828342998515417, 7.575090944310206, 8.540682968534238]",7.302855572778938,0.5960159533577802,inf,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
