deg_azim_err_list,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err_list,deg_elev_err_mean,deg_elev_err_sem,deg_err_list,deg_err_mean,deg_err_sem,fn_eval_list,pct_correct_list,pct_correct_mean,pct_correct_sem,smoothed,tag_model
,,,,,,,,,"['S1', 'S2', 'S3', 'S4']","[80.4304636275, 70.3842638225, 77.8962871025, 85.19712900249999]",78.47703588875,3.0930804528952875,8,human
,,,,,,,,,"['S1', 'S2', 'S3', 'S4']","[63.6264597475, 56.5971367625, 63.26443453, 65.2254044625]",62.178358875625,1.90855712399623,16,human
,,,,,,,,,"['S1', 'S2', 'S3', 'S4']","[56.1446052375, 50.59355189, 54.57582929, 54.45515422]",53.942285159375004,1.1807003950596173,32,human
,,,,,,,,,"['S1', 'S2', 'S3', 'S4']","[53.5802599425, 48.30072551, 52.0114839975, 54.7266731325]",52.154785645625,1.400026699375307,64,human
,,,,,,,,,"['S1', 'S2', 'S3', 'S4']","[51.347771095, 53.3690785625, 50.0806828325, 48.75325703]",50.88769738,0.9821756667251439,128,human
,,,,,,,,,"['S1', 'S2', 'S3', 'S4']","[50.1711891375, 51.558952475, 53.5802599425, 48.723088265]",51.008372455,1.0344540968930787,256,human
,,,,,,,,,"['S1', 'S2', 'S3', 'S4']","[54.666335595, 48.0593753625, 51.7701338525, 52.0114839975]",51.626832201875004,1.3581182307569066,512,human
,,,,,,,,,"['S1', 'S2', 'S3', 'S4']","[50.3220329775, 51.860640155, 52.58469059, 50.50304559]",51.317602328125,0.5442934071135453,1024,human
"[17.952643171806166, 17.608480176211454, 24.881607929515418, 11.71090308370044, 13.873898678414097, 15.484581497797357, 14.314427312775331, 16.333700440528634, 21.004955947136565, 24.237334801762113]",17.740253303964757,1.3905884565103817,"[15.75, 17.991189427312776, 18.33920704845815, 19.07819383259912, 17.4636563876652, 17.33259911894273, 16.812775330396477, 18.625550660792953, 19.07488986784141, 18.446035242290748]",17.891409691629956,0.33516931964914026,"[24.2652665675164, 25.057456389235497, 31.92481820793578, 22.538707692802483, 23.732157625704627, 23.914676935885815, 22.114095851961764, 26.037524102415524, 28.60750336640012, 29.907612286265913]",25.80998190261239,1.0396713316530837,"['models/sound_localization/IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,1,models/sound_localization/IHC3000_delayed_integration/arch??
"[13.004955947136564, 13.752202643171806, 14.645374449339206, 8.728524229074889, 13.57488986784141, 13.349118942731277, 9.547356828193832, 13.11398678414097, 13.920704845814978, 14.586453744493392]",12.822356828193833,0.6407779811783922,"[17.47466960352423, 17.752202643171806, 19.205947136563875, 17.897577092511014, 19.166299559471366, 18.47797356828194, 17.26431718061674, 18.037444933920703, 21.548458149779737, 18.696035242290748]",18.552092511013218,0.39386232964167484,"[22.349555937918407, 22.948130745562835, 26.281409825417835, 20.28659333781664, 24.166848991897922, 23.315364479303383, 20.22377022395174, 23.27538614978371, 25.67709422649424, 23.77506798256858]",23.229922190071527,0.6239586562162843,"['models/sound_localization/IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,2,models/sound_localization/IHC3000_delayed_integration/arch??
"[14.055616740088105, 14.146475770925111, 10.322687224669604, 9.240638766519824, 10.916299559471366, 11.422907488986784, 9.405837004405287, 10.834251101321586, 9.629955947136564, 10.822687224669604]",11.079735682819384,0.5516719595182307,"[14.16409691629956, 13.623348017621145, 10.820484581497798, 14.59691629955947, 15.834801762114537, 12.123348017621145, 12.810572687224669, 12.198237885462555, 13.53193832599119, 10.146475770925111]",12.985022026431718,0.5472228262821567,"[20.331552151008076, 19.453114477339696, 15.454329787922745, 17.344434139952313, 20.03456474636801, 17.076238804065703, 15.901873118306465, 16.948141439520356, 16.63227323365791, 14.7083177382721]",17.388483963641338,0.6139629180999591,"['models/sound_localization/IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,4,models/sound_localization/IHC3000_delayed_integration/arch??
"[8.943281938325992, 10.735132158590309, 8.592511013215859, 7.561674008810573, 8.627202643171806, 9.514867841409691, 8.17180616740088, 9.030837004405287, 7.505506607929515, 9.92125550660793]",8.860407488986784,0.3201911530153275,"[10.28193832599119, 10.613436123348018, 8.888766519823788, 11.017621145374449, 10.668502202643172, 9.14977973568282, 9.965859030837004, 10.147577092511014, 9.525330396475772, 9.56387665198238]",9.98226872246696,0.21937463800638318,"[13.849716707064994, 15.386810187551518, 12.754256228386476, 13.789036397490566, 14.668998460818834, 13.386400517889133, 13.16879907553817, 14.021054414416486, 12.347345367770211, 13.972869014428085]",13.734528637135446,0.2805721388627982,"['models/sound_localization/IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,8,models/sound_localization/IHC3000_delayed_integration/arch??
"[5.923458149779735, 11.873348017621145, 6.104074889867841, 5.591960352422907, 6.520925110132159, 4.914096916299559, 4.58590308370044, 5.757709251101321, 5.176211453744493, 5.684471365638767]",6.213215859030837,0.6541483246982072,"[5.488986784140969, 8.165198237885463, 7.075991189427313, 7.1949339207048455, 8.115638766519824, 5.320484581497797, 5.277533039647577, 7.16409691629956, 6.350220264317181, 5.270925110132159]",6.542400881057269,0.3660875431927467,"[8.110728256170741, 14.259904716405119, 9.367499532254808, 9.27022804742372, 10.723411518587733, 7.3543086473905745, 7.190613477986817, 9.310946885518023, 8.213441127713715, 7.8752038263212665]",9.167628603577253,0.6609533822062433,"['models/sound_localization/IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,16,models/sound_localization/IHC3000_delayed_integration/arch??
"[3.444383259911894, 12.169052863436123, 2.5038546255506606, 3.0952643171806167, 4.119493392070484, 2.513215859030837, 3.4025330396475773, 2.890969162995594, 3.0313876651982374, 3.6393171806167395]",4.080947136563877,0.9123451574292101,"[3.306167400881057, 5.227973568281938, 2.288546255506608, 2.686123348017621, 4.3722466960352415, 2.158590308370044, 1.736784140969163, 3.6222466960352424, 2.488986784140969, 1.9174008810572685]",2.9805066079295153,0.36002440717408823,"[4.870946721150991, 12.893289936883596, 3.6726715416749345, 4.311549850134842, 6.14409968845842, 3.40327081393138, 3.499260152276135, 4.923869987672959, 4.0464134749414065, 4.119182920648283]",5.188455508777294,0.8944457034752589,"['models/sound_localization/IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,32,models/sound_localization/IHC3000_delayed_integration/arch??
"[3.053964757709251, 13.876101321585903, 2.199339207048458, 2.640969162995595, 2.8381057268722465, 2.398678414096916, 2.892621145374449, 1.9091409691629952, 2.2384361233480172, 3.3298458149779737]",3.7377202643171805,1.134794254306963,"[1.8799559471365637, 4.1960352422907485, 0.8458149779735683, 1.6046255506607927, 1.1343612334801763, 1.1068281938325992, 1.2874449339207046, 1.3193832599118942, 0.7698237885462555, 1.614537444933921]",1.5758810572687225,0.3110314688533911,"[3.5021298350026324, 13.603595321073872, 2.2017040394551133, 3.089745631313827, 2.72111444762757, 2.4766763544923505, 2.920702698439347, 2.4456294957617706, 2.081765736495717, 3.648694879629752]",3.8691758439291952,1.0939645081758882,"['models/sound_localization/IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,64,models/sound_localization/IHC3000_delayed_integration/arch??
"[3.107929515418502, 13.920704845814978, 2.13931718061674, 2.5710352422907485, 2.8518722466960353, 2.3733480176211454, 2.8243392070484576, 2.019273127753304, 2.2175110132158586, 3.2753303964757707]",3.730066079295154,1.1399984224130246,"[1.829295154185022, 4.3039647577092515, 0.8237885462555066, 1.550660792951542, 1.1497797356828194, 1.144273127753304, 1.2059471365638768, 1.2841409691629957, 0.6938325991189427, 1.5374449339207048]",1.5523127753303965,0.32380861790605414,"[3.488862623632369, 13.711041369817165, 2.1355978751480253, 3.002491563871838, 2.7735802074269422, 2.517900248638042, 2.804477763478781, 2.4946832076009664, 2.0168017379313015, 3.567112484125561]",3.851254908167099,1.1072076862080957,"['models/sound_localization/IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,128,models/sound_localization/IHC3000_delayed_integration/arch??
"[3.0335903083700435, 11.780286343612335, 2.254405286343612, 2.525881057268722, 2.7219162995594712, 2.3645374449339207, 2.9509911894273126, 1.9966960352422904, 2.2274229074889864, 3.447136563876652]",3.5302863436123344,0.9270634111986535,"[1.6420704845814975, 3.7246696035242293, 0.8050660792951542, 1.4702643171806167, 1.056167400881057, 1.0870044052863437, 1.157488986784141, 1.225770925110132, 0.6530837004405287, 1.5418502202643172]",1.4363436123348017,0.2726764800981671,"[3.2989932708779444, 11.565099379601413, 2.194146277701739, 2.91069004943363, 2.5883921870522006, 2.4521846774118794, 2.857757374677616, 2.415937749543721, 1.965784881006966, 3.7061242331629414]",3.595511008047005,0.9003731564786639,"['models/sound_localization/IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,256,models/sound_localization/IHC3000_delayed_integration/arch??
